tr_date,tr_time,tr_open,tr_high,tr_low,tr_close,tr_segment,stock_name
01-01-2019,13:01:59,27066.3,27070,27065.7,27067.35,4,BANKNIFTY
01-01-2019,13:02:59,27067.3,27072.95,27067.3,27072.1,4,BANKNIFTY
01-01-2019,13:03:59,27071.35,27077.85,27070.15,27071.4,4,BANKNIFTY
01-01-2019,13:04:59,27071.45,27075.35,27069.9,27071.4,4,BANKNIFTY
01-01-2019,13:05:59,27071.8,27075.65,27071.7,27075.45,4,BANKNIFTY
01-01-2019,13:06:59,27075.95,27078.7,27075.15,27075.35,4,BANKNIFTY
01-01-2019,13:07:59,27075.35,27082.55,27075.35,27081.25,4,BANKNIFTY
01-01-2019,13:08:59,27081.25,27086.85,27078.55,27085.2,4,BANKNIFTY
01-01-2019,13:09:59,27084.1,27089.35,27074,27078.5,4,BANKNIFTY
01-01-2019,13:10:59,27079,27081.95,27076.8,27081.35,4,BANKNIFTY
01-01-2019,13:11:59,27083.2,27089.25,27082.3,27085.45,4,BANKNIFTY
01-01-2019,13:12:59,27085.95,27087.5,27080.75,27087.1,4,BANKNIFTY
01-01-2019,13:13:59,27087.45,27094.55,27086,27092.75,4,BANKNIFTY
01-01-2019,13:14:59,27092.35,27093.75,27088.8,27093.15,4,BANKNIFTY
01-01-2019,13:15:59,27093.45,27094.85,27090.5,27091.8,4,BANKNIFTY
01-01-2019,13:16:59,27091.5,27093.45,27088.05,27088.05,4,BANKNIFTY
01-01-2019,13:17:59,27089.55,27093.35,27085.05,27091.5,4,BANKNIFTY
01-01-2019,13:18:59,27089.75,27091.3,27082.95,27084.4,4,BANKNIFTY
01-01-2019,13:19:59,27085.55,27085.55,27078.7,27078.85,4,BANKNIFTY
01-01-2019,13:20:59,27080.3,27082.5,27079.05,27079.95,4,BANKNIFTY
01-01-2019,13:21:59,27079.6,27086.4,27078.95,27085.5,4,BANKNIFTY
01-01-2019,13:22:59,27085.4,27086,27082.95,27082.95,4,BANKNIFTY
01-01-2019,13:23:59,27083.1,27085.4,27079.4,27081.75,4,BANKNIFTY
01-01-2019,13:24:59,27080.95,27081.7,27075.65,27078.3,4,BANKNIFTY
01-01-2019,13:25:59,27078.3,27083.8,27077.5,27083.35,4,BANKNIFTY
01-01-2019,13:26:59,27082.85,27084.2,27078.85,27079.35,4,BANKNIFTY
01-01-2019,13:27:59,27080.6,27083.9,27078.5,27081.9,4,BANKNIFTY
01-01-2019,13:28:59,27081.9,27086.15,27080.3,27084.95,4,BANKNIFTY
01-01-2019,13:29:59,27083.2,27085.05,27081.75,27084.8,4,BANKNIFTY
01-01-2019,13:30:59,27084.7,27087.15,27083.1,27086.15,4,BANKNIFTY
01-01-2019,13:31:59,27085.1,27086.7,27082.65,27084.6,4,BANKNIFTY
01-01-2019,13:32:59,27085.35,27085.9,27080.65,27081.25,4,BANKNIFTY
01-01-2019,13:33:59,27081.45,27083.15,27079.95,27081.45,4,BANKNIFTY
01-01-2019,13:34:59,27081.6,27081.6,27063.8,27063.8,4,BANKNIFTY
01-01-2019,13:35:59,27063.9,27065.4,27044.4,27044.4,4,BANKNIFTY
01-01-2019,13:36:59,27043.7,27043.7,27034.4,27039.6,4,BANKNIFTY
01-01-2019,13:37:59,27040.55,27048.55,27038.65,27039.9,4,BANKNIFTY
01-01-2019,13:38:59,27040.05,27042.5,27021.55,27028.85,4,BANKNIFTY
01-01-2019,13:39:59,27030.65,27047,27020.35,27046.4,4,BANKNIFTY
01-01-2019,13:40:59,27045.25,27045.25,27033.6,27038.15,4,BANKNIFTY
01-01-2019,13:41:59,27037.35,27037.35,27019.05,27029.7,4,BANKNIFTY
01-01-2019,13:42:59,27029.2,27033.1,27025,27030.6,4,BANKNIFTY
01-01-2019,13:43:59,27030.7,27044.9,27029.6,27044.9,4,BANKNIFTY
01-01-2019,13:44:59,27044,27047.15,27040.7,27043.2,4,BANKNIFTY
01-01-2019,13:45:59,27045.75,27050.8,27040.65,27043.75,4,BANKNIFTY
01-01-2019,13:46:59,27043,27046.25,27037.7,27041.8,4,BANKNIFTY
01-01-2019,13:47:59,27039.25,27043.75,27035.85,27041.8,4,BANKNIFTY
01-01-2019,13:48:59,27042.15,27048.05,27039.35,27044.6,4,BANKNIFTY
01-01-2019,13:49:59,27045.95,27052.15,27043.7,27050.7,4,BANKNIFTY
01-01-2019,13:50:59,27051.55,27063.1,27051.55,27062.1,4,BANKNIFTY
01-01-2019,13:51:59,27062.6,27066.75,27056.2,27064.3,4,BANKNIFTY
01-01-2019,13:52:59,27064.2,27064.2,27054.05,27056.95,4,BANKNIFTY
01-01-2019,13:53:59,27056.8,27059.7,27052.85,27059.65,4,BANKNIFTY
01-01-2019,13:54:59,27058.95,27060.05,27053.3,27057.95,4,BANKNIFTY
01-01-2019,13:55:59,27056.45,27061.9,27055.2,27060.1,4,BANKNIFTY
01-01-2019,13:56:59,27059.85,27064.25,27052.45,27052.45,4,BANKNIFTY
01-01-2019,13:57:59,27055.25,27064.95,27055,27058.25,4,BANKNIFTY
01-01-2019,13:58:59,27060.05,27067.1,27060.05,27065.25,4,BANKNIFTY
01-01-2019,13:59:59,27062.9,27068.85,27055.15,27062.35,4,BANKNIFTY
01-01-2019,14:00:59,27062.45,27067.05,27057,27058.55,4,BANKNIFTY
01-01-2019,14:01:59,27058.1,27072.55,27058.1,27070.8,4,BANKNIFTY
01-01-2019,14:02:59,27070.6,27076.9,27067.85,27072.1,4,BANKNIFTY
01-01-2019,14:03:59,27071.3,27078.35,27071.3,27074,4,BANKNIFTY
01-01-2019,14:04:59,27073.8,27083.25,27073.3,27076.55,4,BANKNIFTY
01-01-2019,14:05:59,27075.8,27081.1,27075.6,27077.95,4,BANKNIFTY
01-01-2019,14:06:59,27076.25,27087.45,27075.55,27085.4,4,BANKNIFTY
01-01-2019,14:07:59,27087.05,27099.15,27087.05,27097,4,BANKNIFTY
01-01-2019,14:08:59,27097.05,27100.35,27089.7,27095.05,4,BANKNIFTY
01-01-2019,14:09:59,27095.75,27099.55,27091.2,27094.25,4,BANKNIFTY
01-01-2019,14:10:59,27092.75,27098.95,27084.95,27084.95,4,BANKNIFTY
01-01-2019,14:11:59,27086.85,27091.95,27073.55,27073.95,4,BANKNIFTY
01-01-2019,14:12:59,27076.3,27079.45,27071.85,27075.7,4,BANKNIFTY
01-01-2019,14:13:59,27076.35,27084.85,27073.2,27076.4,4,BANKNIFTY
01-01-2019,14:14:59,27081.5,27081.5,27073.35,27081.05,4,BANKNIFTY
01-01-2019,14:15:59,27083.95,27083.95,27076.6,27078.1,4,BANKNIFTY
01-01-2019,14:16:59,27077.4,27092.05,27077.4,27091.2,4,BANKNIFTY
01-01-2019,14:17:59,27094.95,27102.3,27092.45,27096.3,4,BANKNIFTY
01-01-2019,14:18:59,27103.6,27107.2,27094.2,27100.4,4,BANKNIFTY
01-01-2019,14:19:59,27106.1,27108.3,27097.65,27106.45,4,BANKNIFTY
01-01-2019,14:20:59,27106.1,27112.6,27103.65,27107.45,4,BANKNIFTY
01-01-2019,14:21:59,27107.35,27112.4,27103.55,27104.3,4,BANKNIFTY
01-01-2019,14:22:59,27104.85,27106.55,27094.85,27096.9,4,BANKNIFTY
01-01-2019,14:23:59,27104.15,27104.15,27096.65,27102.75,4,BANKNIFTY
01-01-2019,14:24:59,27105.75,27106.75,27100.25,27102.9,4,BANKNIFTY
01-01-2019,14:25:59,27108.15,27110.65,27102.4,27105.9,4,BANKNIFTY
01-01-2019,14:26:59,27110.1,27111.25,27098.65,27102.15,4,BANKNIFTY
01-01-2019,14:27:59,27105.3,27117.55,27104.9,27115.4,4,BANKNIFTY
01-01-2019,14:28:59,27119.95,27148.35,27119.95,27147.4,4,BANKNIFTY
01-01-2019,14:29:59,27147.95,27188.25,27147.8,27188.25,4,BANKNIFTY
01-01-2019,14:30:59,27186.85,27195.7,27179.8,27194.15,4,BANKNIFTY
01-01-2019,14:31:59,27193.6,27242.1,27193.6,27238.1,4,BANKNIFTY
01-01-2019,14:32:59,27243.2,27270,27232.6,27260.75,4,BANKNIFTY
01-01-2019,14:33:59,27270.2,27270.2,27219.55,27220.05,4,BANKNIFTY
01-01-2019,14:34:59,27219.1,27233.7,27219.1,27232.2,4,BANKNIFTY
01-01-2019,14:35:59,27234,27262.8,27230.2,27262.8,4,BANKNIFTY
01-01-2019,14:36:59,27260.8,27265.5,27242.05,27242.05,4,BANKNIFTY
01-01-2019,14:37:59,27245.5,27252.05,27234.15,27237.9,4,BANKNIFTY
01-01-2019,14:38:59,27241.75,27264.9,27241.75,27255.45,4,BANKNIFTY
01-01-2019,14:39:59,27255.25,27284,27255.25,27279.2,4,BANKNIFTY
01-01-2019,14:40:59,27285,27286.35,27271.7,27273.85,4,BANKNIFTY
01-01-2019,14:41:59,27271.1,27284.7,27271.1,27276.95,4,BANKNIFTY
01-01-2019,14:42:59,27274.7,27277.35,27265.25,27272.5,4,BANKNIFTY
01-01-2019,14:43:59,27272.35,27291.4,27272.35,27291,4,BANKNIFTY
01-01-2019,14:44:59,27295.05,27309.45,27289.95,27294.15,4,BANKNIFTY
01-01-2019,14:45:59,27294.1,27309.7,27294.1,27307.1,4,BANKNIFTY
01-01-2019,14:46:59,27310.65,27319.5,27302.8,27313.45,4,BANKNIFTY
01-01-2019,14:47:59,27319.6,27326.1,27310.2,27312.2,4,BANKNIFTY
01-01-2019,14:48:59,27313.2,27323.5,27310.15,27320.55,4,BANKNIFTY
01-01-2019,14:49:59,27327.2,27330.85,27316.8,27328.2,4,BANKNIFTY
01-01-2019,14:50:59,27331.1,27333.1,27309,27313.65,4,BANKNIFTY
01-01-2019,14:51:59,27314.05,27320.8,27308.85,27313.05,4,BANKNIFTY
01-01-2019,14:52:59,27317.2,27329.65,27313.15,27322.15,4,BANKNIFTY
01-01-2019,14:53:59,27314.95,27326.3,27304.55,27308,4,BANKNIFTY
01-01-2019,14:54:59,27306.65,27311.25,27299.7,27311.25,4,BANKNIFTY
01-01-2019,14:55:59,27310,27323.65,27310,27323.35,4,BANKNIFTY
01-01-2019,14:56:59,27320.75,27334.9,27320.15,27329.8,4,BANKNIFTY
01-01-2019,14:57:59,27337,27344.65,27328.25,27337.45,4,BANKNIFTY
01-01-2019,14:58:59,27345.45,27356.8,27337.65,27348.2,4,BANKNIFTY
01-01-2019,14:59:59,27351.9,27356.85,27342.45,27346.35,4,BANKNIFTY
01-01-2019,15:00:59,27346.1,27351.5,27343.35,27345.75,4,BANKNIFTY
01-01-2019,15:01:59,27345.85,27350.1,27332.6,27335.75,4,BANKNIFTY
01-01-2019,15:02:59,27332.15,27337.5,27326.05,27334.2,4,BANKNIFTY
01-01-2019,15:03:59,27335,27350.15,27333.65,27348.35,4,BANKNIFTY
01-01-2019,15:04:59,27347,27363.4,27343.35,27361.65,4,BANKNIFTY
01-01-2019,15:05:59,27363.7,27381.55,27359.25,27378.85,4,BANKNIFTY
01-01-2019,15:06:59,27382.3,27387.95,27370.45,27376.9,4,BANKNIFTY
01-01-2019,15:07:59,27377.05,27382.15,27370.6,27382,4,BANKNIFTY
01-01-2019,15:08:59,27380.05,27383.2,27373.55,27377.75,4,BANKNIFTY
01-01-2019,15:09:59,27374.75,27383.15,27374.45,27381.55,4,BANKNIFTY
01-01-2019,15:10:59,27379.6,27395.35,27379.6,27387.5,4,BANKNIFTY
01-01-2019,15:11:59,27389.05,27392.1,27381.4,27390.6,4,BANKNIFTY
01-01-2019,15:12:59,27391.65,27391.65,27382.15,27384,4,BANKNIFTY
01-01-2019,15:13:59,27385.95,27391.1,27382.15,27388.25,4,BANKNIFTY
01-01-2019,15:14:59,27387.9,27390.75,27378,27386.8,4,BANKNIFTY
01-01-2019,15:15:59,27385,27395.9,27380,27387.45,4,BANKNIFTY
01-01-2019,15:16:59,27391.35,27403.05,27383.75,27391.3,4,BANKNIFTY
01-01-2019,15:17:59,27390.4,27409.9,27389.05,27398.45,4,BANKNIFTY
01-01-2019,15:18:59,27403.8,27406.85,27396,27398.4,4,BANKNIFTY
01-01-2019,15:19:59,27402.3,27406,27398.55,27400.1,4,BANKNIFTY
01-01-2019,15:20:59,27403.8,27405.1,27396.15,27396.65,4,BANKNIFTY
01-01-2019,15:21:59,27398.4,27407.1,27395.9,27401,4,BANKNIFTY
01-01-2019,15:22:59,27405.1,27415,27399.25,27415,4,BANKNIFTY
01-01-2019,15:23:59,27406.65,27423.25,27405.6,27422.05,4,BANKNIFTY
01-01-2019,15:24:59,27423.75,27430.55,27414.4,27427,4,BANKNIFTY
01-01-2019,15:25:59,27424.5,27424.95,27404.45,27404.55,4,BANKNIFTY
01-01-2019,15:26:59,27402.2,27412.3,27397.5,27407.1,4,BANKNIFTY
01-01-2019,15:27:59,27411.05,27414.2,27404.7,27404.7,4,BANKNIFTY
01-01-2019,15:28:59,27410.75,27418.65,27398.25,27413,4,BANKNIFTY
01-01-2019,15:29:59,27412.6,27422.35,27397.85,27411.15,4,BANKNIFTY
01-01-2019,15:30:59,27412.55,27412.55,27403.05,27403.05,4,BANKNIFTY
01-01-2019,15:31:59,27403.45,27403.45,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:32:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:33:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:34:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:35:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:36:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:37:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:38:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:39:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:40:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:41:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:42:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:43:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:44:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:45:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:46:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:47:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:48:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:49:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:50:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:51:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:52:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:53:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:54:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:55:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:56:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:57:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:58:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,15:59:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,16:00:59,27392.4,27392.4,27392.4,27392.4,4,BANKNIFTY
01-01-2019,09:07:59,27231.4,27231.4,27231.4,27231.4,4,BANKNIFTY
01-01-2019,09:08:59,27231.4,27231.4,27231.4,27231.4,4,BANKNIFTY
01-01-2019,09:09:59,27231.4,27231.4,27231.4,27231.4,4,BANKNIFTY
01-01-2019,09:10:59,27231.4,27231.4,27231.4,27231.4,4,BANKNIFTY
01-01-2019,09:11:59,27231.4,27231.4,27231.4,27231.4,4,BANKNIFTY
01-01-2019,09:12:59,27231.4,27231.4,27231.4,27231.4,4,BANKNIFTY
01-01-2019,09:13:59,27231.4,27231.4,27231.4,27231.4,4,BANKNIFTY
01-01-2019,09:14:59,27231.4,27231.4,27231.4,27231.4,4,BANKNIFTY
01-01-2019,09:15:59,27235.5,27239.55,27170.5,27183.45,4,BANKNIFTY
01-01-2019,09:16:59,27181.15,27195.2,27176.45,27179.05,4,BANKNIFTY
01-01-2019,09:17:59,27177.35,27190.3,27169.95,27190.3,4,BANKNIFTY
01-01-2019,09:18:59,27188.65,27188.65,27148.5,27157.5,4,BANKNIFTY
01-01-2019,09:19:59,27157.2,27161.25,27127.35,27131.3,4,BANKNIFTY
01-01-2019,09:20:59,27133.4,27133.4,27113.85,27128.45,4,BANKNIFTY
01-01-2019,09:21:59,27124.95,27139.5,27124.05,27132.45,4,BANKNIFTY
01-01-2019,09:22:59,27132.45,27144.45,27128.55,27137,4,BANKNIFTY
01-01-2019,09:23:59,27136.75,27138.95,27123.95,27124.7,4,BANKNIFTY
01-01-2019,09:24:59,27125.5,27133.35,27087.7,27096.95,4,BANKNIFTY
01-01-2019,09:25:59,27097,27109.35,27095.3,27106.3,4,BANKNIFTY
01-01-2019,09:26:59,27105.95,27105.95,27092.95,27097.25,4,BANKNIFTY
01-01-2019,09:27:59,27096.75,27115.85,27095.35,27115.2,4,BANKNIFTY
01-01-2019,09:28:59,27115.15,27128.2,27107.5,27121.9,4,BANKNIFTY
01-01-2019,09:29:59,27122.25,27124.9,27115.2,27119.8,4,BANKNIFTY
01-01-2019,09:30:59,27120.3,27120.3,27111.15,27118.9,4,BANKNIFTY
01-01-2019,09:31:59,27118.6,27123.3,27110.4,27113,4,BANKNIFTY
01-01-2019,09:32:59,27112.95,27112.95,27102.1,27107.6,4,BANKNIFTY
01-01-2019,09:33:59,27107.6,27107.6,27073.85,27079.4,4,BANKNIFTY
01-01-2019,09:34:59,27080.2,27085.55,27080.2,27083.8,4,BANKNIFTY
01-01-2019,09:35:59,27085.3,27085.75,27077.3,27082.4,4,BANKNIFTY
01-01-2019,09:36:59,27082.6,27098.45,27081.25,27098.45,4,BANKNIFTY
01-01-2019,12:07:59,27115.65,27119.65,27115,27115.55,4,BANKNIFTY
01-01-2019,12:08:59,27115.35,27115.35,27110.05,27110.9,4,BANKNIFTY
01-01-2019,12:09:59,27110.8,27115.4,27110.45,27112.6,4,BANKNIFTY
01-01-2019,12:10:59,27113.55,27114.7,27110.05,27114.25,4,BANKNIFTY
01-01-2019,12:11:59,27113,27114.5,27106.55,27110.75,4,BANKNIFTY
01-01-2019,12:12:59,27110.75,27114.75,27109.5,27111.2,4,BANKNIFTY
01-01-2019,12:13:59,27111.2,27112.8,27109,27109.3,4,BANKNIFTY
01-01-2019,12:14:59,27109.5,27117.05,27106.4,27111.9,4,BANKNIFTY
01-01-2019,12:15:59,27114.4,27114.4,27106.9,27112.65,4,BANKNIFTY
01-01-2019,12:16:59,27111.95,27114.05,27107.65,27109.95,4,BANKNIFTY
01-01-2019,12:17:59,27108.85,27112.65,27108.45,27111.9,4,BANKNIFTY
01-01-2019,12:18:59,27111.65,27116.5,27108.85,27114.2,4,BANKNIFTY
01-01-2019,10:52:59,27080.8,27089.85,27075.6,27086.7,4,BANKNIFTY
01-01-2019,10:53:59,27085.75,27089.35,27080.15,27089.35,4,BANKNIFTY
01-01-2019,10:54:59,27087.15,27089.15,27080.85,27083.7,4,BANKNIFTY
01-01-2019,10:55:59,27081.1,27091.65,27080.15,27090.3,4,BANKNIFTY
01-01-2019,10:56:59,27090.7,27094.5,27087.1,27092.45,4,BANKNIFTY
01-01-2019,10:57:59,27090.8,27092.05,27082.4,27083.3,4,BANKNIFTY
01-01-2019,10:58:59,27084.9,27089.3,27081.2,27086.25,4,BANKNIFTY
01-01-2019,10:59:59,27086.25,27091.95,27082.85,27082.85,4,BANKNIFTY
01-01-2019,11:00:59,27082.85,27090.2,27082.35,27087.85,4,BANKNIFTY
01-01-2019,11:01:59,27086.15,27094.6,27086.15,27091.85,4,BANKNIFTY
01-01-2019,11:02:59,27091.05,27107.9,27091.05,27107.9,4,BANKNIFTY
01-01-2019,11:03:59,27107.85,27114.05,27105.75,27111.25,4,BANKNIFTY
01-01-2019,11:04:59,27111.95,27116.5,27105.35,27112.35,4,BANKNIFTY
01-01-2019,11:05:59,27112.1,27115.4,27101.5,27103.35,4,BANKNIFTY
01-01-2019,11:06:59,27103.55,27109.45,27098.75,27108.1,4,BANKNIFTY
01-01-2019,11:07:59,27107.7,27107.7,27098.2,27099.6,4,BANKNIFTY
01-01-2019,11:08:59,27098.1,27104.75,27095.9,27101.85,4,BANKNIFTY
01-01-2019,11:09:59,27102.65,27105.95,27095.8,27099.6,4,BANKNIFTY
01-01-2019,11:10:59,27101.25,27101.85,27094.25,27095.35,4,BANKNIFTY
01-01-2019,11:11:59,27095.65,27101.4,27094,27098.9,4,BANKNIFTY
01-01-2019,11:12:59,27097.95,27102.3,27097,27101.55,4,BANKNIFTY
01-01-2019,11:13:59,27101.2,27108.3,27099.3,27106.5,4,BANKNIFTY
01-01-2019,11:14:59,27105,27114.4,27101.3,27112.7,4,BANKNIFTY
01-01-2019,11:15:59,27111.75,27112.75,27106.15,27111.95,4,BANKNIFTY
01-01-2019,11:16:59,27111.55,27118.45,27110.65,27115.55,4,BANKNIFTY
01-01-2019,11:17:59,27117.3,27119.05,27113.1,27117.75,4,BANKNIFTY
01-01-2019,11:18:59,27118,27118.95,27112.15,27116.75,4,BANKNIFTY
01-01-2019,11:19:59,27113.65,27118.25,27110.4,27113.7,4,BANKNIFTY
01-01-2019,11:20:59,27113.55,27113.85,27107.35,27113,4,BANKNIFTY
01-01-2019,11:21:59,27112.95,27113.5,27105.45,27112.8,4,BANKNIFTY
01-01-2019,11:22:59,27114.3,27119.1,27110.1,27113.2,4,BANKNIFTY
01-01-2019,11:23:59,27109.05,27115.55,27103.2,27103.6,4,BANKNIFTY
01-01-2019,11:24:59,27104.35,27107.9,27091.15,27095.6,4,BANKNIFTY
01-01-2019,11:25:59,27095.95,27098.9,27093.1,27094.9,4,BANKNIFTY
01-01-2019,11:26:59,27093.95,27097.45,27093.1,27094.95,4,BANKNIFTY
01-01-2019,11:27:59,27094.45,27097,27088.85,27089.25,4,BANKNIFTY
01-01-2019,11:28:59,27089.05,27094.65,27085.35,27085.35,4,BANKNIFTY
01-01-2019,11:29:59,27085.8,27088.1,27081.6,27083.35,4,BANKNIFTY
01-01-2019,11:30:59,27084.25,27085.85,27081.25,27081.5,4,BANKNIFTY
01-01-2019,11:31:59,27081.9,27090.9,27080.65,27090.9,4,BANKNIFTY
01-01-2019,11:32:59,27089.4,27091.55,27084.7,27085.9,4,BANKNIFTY
01-01-2019,11:33:59,27085.9,27090.4,27084.25,27090.4,4,BANKNIFTY
01-01-2019,11:34:59,27090.2,27099.8,27089.7,27094.8,4,BANKNIFTY
01-01-2019,11:35:59,27094.25,27098.8,27094.05,27096.5,4,BANKNIFTY
01-01-2019,11:36:59,27098,27102.4,27094.9,27101.1,4,BANKNIFTY
01-01-2019,11:37:59,27101.2,27102.3,27097,27101.15,4,BANKNIFTY
01-01-2019,11:38:59,27101.7,27106.05,27100.15,27103,4,BANKNIFTY
01-01-2019,11:39:59,27102.8,27103.5,27096.2,27097.3,4,BANKNIFTY
01-01-2019,11:40:59,27097,27103.2,27093.4,27102.45,4,BANKNIFTY
01-01-2019,11:41:59,27103.15,27103.15,27096.35,27098.7,4,BANKNIFTY
01-01-2019,11:42:59,27098.25,27103.95,27096.65,27100.85,4,BANKNIFTY
01-01-2019,11:43:59,27101.8,27106.6,27099.75,27104.45,4,BANKNIFTY
01-01-2019,11:44:59,27103.2,27106.65,27098.1,27099.3,4,BANKNIFTY
01-01-2019,11:45:59,27100.5,27103.4,27097.45,27101.8,4,BANKNIFTY
01-01-2019,11:46:59,27101.8,27104.9,27099.15,27101.15,4,BANKNIFTY
01-01-2019,11:47:59,27101.3,27103.95,27095.3,27097.6,4,BANKNIFTY
01-01-2019,11:48:59,27097.35,27102.05,27095.85,27097.75,4,BANKNIFTY
01-01-2019,11:49:59,27098.35,27101.95,27097.55,27099.3,4,BANKNIFTY
01-01-2019,11:50:59,27099.1,27103.05,27098.4,27101.35,4,BANKNIFTY
01-01-2019,11:51:59,27102.25,27103.65,27099.55,27100.85,4,BANKNIFTY
01-01-2019,11:52:59,27103.25,27107.05,27099.35,27104.85,4,BANKNIFTY
01-01-2019,11:53:59,27104.35,27107.35,27100.8,27105.6,4,BANKNIFTY
01-01-2019,11:54:59,27105.6,27114,27104.65,27107.7,4,BANKNIFTY
01-01-2019,11:55:59,27108.4,27113.75,27106.5,27109.9,4,BANKNIFTY
01-01-2019,11:56:59,27109.3,27112.85,27109.2,27111.9,4,BANKNIFTY
01-01-2019,11:57:59,27111.6,27112.5,27107.8,27109.15,4,BANKNIFTY
01-01-2019,11:58:59,27108.85,27112.8,27107.05,27109.95,4,BANKNIFTY
01-01-2019,11:59:59,27109.85,27110.1,27106.2,27109.15,4,BANKNIFTY
01-01-2019,12:00:59,27108.95,27110.15,27105.55,27108.6,4,BANKNIFTY
01-01-2019,12:01:59,27109.85,27111.65,27106.55,27109.7,4,BANKNIFTY
01-01-2019,12:02:59,27109.7,27112.45,27109.05,27110.95,4,BANKNIFTY
01-01-2019,12:03:59,27110.95,27114.5,27110,27111.4,4,BANKNIFTY
01-01-2019,12:04:59,27112,27117.85,27110.85,27116.5,4,BANKNIFTY
01-01-2019,12:05:59,27117.8,27120.9,27113.75,27120.9,4,BANKNIFTY
01-01-2019,12:06:59,27122.85,27122.85,27115.1,27115.45,4,BANKNIFTY
01-01-2019,09:37:59,27094.7,27101.4,27092.15,27094.1,4,BANKNIFTY
01-01-2019,09:38:59,27094.65,27108.05,27094.65,27107.15,4,BANKNIFTY
01-01-2019,09:39:59,27105.65,27109.95,27097.3,27107.95,4,BANKNIFTY
01-01-2019,09:40:59,27108.4,27108.4,27096.85,27101.7,4,BANKNIFTY
01-01-2019,09:41:59,27102.7,27114.45,27102.7,27112.15,4,BANKNIFTY
01-01-2019,09:42:59,27111.95,27112.05,27098.35,27100.05,4,BANKNIFTY
01-01-2019,09:43:59,27101.5,27103.35,27090.25,27092.25,4,BANKNIFTY
01-01-2019,09:44:59,27095.85,27103.9,27092.4,27103.6,4,BANKNIFTY
01-01-2019,09:45:59,27104.7,27119.1,27100.25,27109.8,4,BANKNIFTY
01-01-2019,09:46:59,27110.85,27114.8,27108.9,27108.9,4,BANKNIFTY
01-01-2019,09:47:59,27111.2,27116.45,27104.9,27104.9,4,BANKNIFTY
01-01-2019,09:48:59,27102.6,27106.45,27094.85,27096.9,4,BANKNIFTY
01-01-2019,09:49:59,27095.35,27097.65,27083.4,27086.35,4,BANKNIFTY
01-01-2019,09:50:59,27089.15,27092.65,27081.35,27089.5,4,BANKNIFTY
01-01-2019,09:51:59,27089.8,27092.15,27082.95,27089.8,4,BANKNIFTY
01-01-2019,09:52:59,27090.2,27094.8,27088.25,27090.1,4,BANKNIFTY
01-01-2019,09:53:59,27088.85,27091.2,27084.95,27089,4,BANKNIFTY
01-01-2019,09:54:59,27088.25,27088.95,27065,27068.65,4,BANKNIFTY
01-01-2019,09:55:59,27065.65,27068.85,27047.25,27051.2,4,BANKNIFTY
01-01-2019,09:56:59,27049.85,27055.65,27035.25,27053.15,4,BANKNIFTY
01-01-2019,09:57:59,27052.05,27076.4,27047.35,27074.8,4,BANKNIFTY
01-01-2019,09:58:59,27076.5,27076.5,27062.1,27062.1,4,BANKNIFTY
